ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Active
04/03/2020,Texas,US,5734,100,0,5634
04/04/2020,Texas,US,6567,116,0,6451
04/05/2020,Texas,US,7209,136,0,7073
04/06/2020,Texas,US,8043,150,0,7893
04/07/2020,Texas,US,8925,160,0,8765
04/08/2020,Texas,US,9777,189,0,9588
04/09/2020,Texas,US,11208,210,0,10998
04/10/2020,Texas,US,12105,238,0,11867
04/11/2020,Texas,US,13023,266,0,12757
04/12/2020,Texas,US,13677,283,0,13394
04/13/2020,Texas,US,14275,305,0,13970
04/14/2020,Texas,US,15006,342,0,14664
04/15/2020,Texas,US,15907,375,0,15532
04/16/2020,Texas,US,16876,414,0,16462
04/17/2020,Texas,US,17849,451,0,17398
04/18/2020,Texas,US,18704,476,0,18228
04/19/2020,Texas,US,19260,490,0,18770
04/20/2020,Texas,US,19751,507,0,19244
04/21/2020,Texas,US,20574,533,0,20041
04/22/2020,Texas,US,21321,556,0,20765
04/23/2020,Texas,US,22650,604,0,22046
03/18/2020,United States Virgin Islands,US,2,0,0,2
03/19/2020,United States Virgin Islands,US,2,0,0,2
03/20/2020,United States Virgin Islands,US,3,0,0,3
03/21/2020,United States Virgin Islands,US,6,0,0,6
03/10/2020,Utah,US,2,0,0,2
03/11/2020,Utah,US,3,0,0,3
03/12/2020,Utah,US,5,0,0,5
03/13/2020,Utah,US,9,0,0,9
03/14/2020,Utah,US,10,0,0,10
03/15/2020,Utah,US,28,0,0,28
03/16/2020,Utah,US,39,0,0,39
03/17/2020,Utah,US,51,0,0,51
03/18/2020,Utah,US,51,0,0,51
03/19/2020,Utah,US,80,0,0,80
03/20/2020,Utah,US,78,0,0,78
03/21/2020,Utah,US,136,0,0,136
03/22/2020,Utah,US,162,1,0,161
03/23/2020,Utah,US,257,1,0,256
03/24/2020,Utah,US,298,1,0,297
03/25/2020,Utah,US,340,1,0,339
03/26/2020,Utah,US,396,1,0,395
03/27/2020,Utah,US,472,1,0,471
03/28/2020,Utah,US,602,1,0,601
03/29/2020,Utah,US,720,2,0,718
03/30/2020,Utah,US,798,4,0,794
03/31/2020,Utah,US,888,5,0,883
04/01/2020,Utah,US,888,5,0,883
04/02/2020,Utah,US,1092,7,0,1085
04/03/2020,Utah,US,1255,7,0,1248
04/04/2020,Utah,US,1435,8,0,1427
04/05/2020,Utah,US,1608,8,0,1600
04/06/2020,Utah,US,1685,13,0,1672
04/07/2020,Utah,US,1746,13,0,1733
04/08/2020,Utah,US,1855,13,0,1842
04/09/2020,Utah,US,1856,13,0,1843
04/10/2020,Utah,US,2103,17,0,2086
04/11/2020,Utah,US,2207,18,0,2189
04/12/2020,Utah,US,2303,18,0,2285
04/13/2020,Utah,US,2363,13,0,2350
04/14/2020,Utah,US,2417,18,0,2399
04/15/2020,Utah,US,2548,20,0,2528
04/16/2020,Utah,US,2683,20,0,2663
04/17/2020,Utah,US,2793,23,0,2770
04/18/2020,Utah,US,2917,25,0,2892
04/19/2020,Utah,US,3069,27,0,3042
04/20/2020,Utah,US,3213,28,0,3185
04/21/2020,Utah,US,3297,32,0,3265
04/22/2020,Utah,US,3445,32,0,3413
04/23/2020,Utah,US,3612,35,0,3577
03/10/2020,Vermont,US,1,0,0,1
03/11/2020,Vermont,US,1,0,0,1
03/12/2020,Vermont,US,2,0,0,2
03/13/2020,Vermont,US,2,0,0,2
03/14/2020,Vermont,US,5,0,0,5
03/15/2020,Vermont,US,8,0,0,8
03/16/2020,Vermont,US,12,0,0,12
03/17/2020,Vermont,US,12,0,0,12
03/18/2020,Vermont,US,18,0,0,18
03/19/2020,Vermont,US,22,0,0,22
03/20/2020,Vermont,US,29,2,0,27
03/21/2020,Vermont,US,29,2,0,27
03/22/2020,Vermont,US,52,2,0,50
03/23/2020,Vermont,US,75,5,0,70
03/24/2020,Vermont,US,95,7,0,88
03/25/2020,Vermont,US,125,8,0,117
03/26/2020,Vermont,US,158,9,0,149
03/27/2020,Vermont,US,184,10,0,174
03/28/2020,Vermont,US,211,12,0,199
03/29/2020,Vermont,US,235,12,0,223
03/30/2020,Vermont,US,256,12,0,244
03/31/2020,Vermont,US,293,13,0,280
04/01/2020,Vermont,US,321,16,0,305
04/02/2020,Vermont,US,338,17,0,321
04/03/2020,Vermont,US,389,17,0,372
04/04/2020,Vermont,US,461,20,0,441
04/05/2020,Vermont,US,512,22,0,490
04/06/2020,Vermont,US,543,23,0,520
04/07/2020,Vermont,US,575,23,0,552
04/08/2020,Vermont,US,605,23,0,582
04/09/2020,Vermont,US,628,23,0,605
04/10/2020,Vermont,US,679,24,0,655
04/11/2020,Vermont,US,711,25,0,686
04/12/2020,Vermont,US,727,27,0,700
04/13/2020,Vermont,US,748,28,0,720
04/14/2020,Vermont,US,752,29,0,723
04/15/2020,Vermont,US,759,29,0,730
04/16/2020,Vermont,US,774,33,0,741
04/17/2020,Vermont,US,779,35,0,744
04/18/2020,Vermont,US,803,38,0,765
04/19/2020,Vermont,US,813,38,0,775
04/20/2020,Vermont,US,816,38,0,778
04/21/2020,Vermont,US,818,40,0,778
04/22/2020,Vermont,US,823,40,0,783
04/23/2020,Vermont,US,825,43,0,782
03/16/2020,Virgin Islands,US,1,0,0,1
03/17/2020,Virgin Islands,US,2,0,0,2
03/18/2020,Virgin Islands,US,2,0,0,2
03/19/2020,Virgin Islands,US,3,0,0,3
03/22/2020,Virgin Islands,US,6,0,0,6
03/23/2020,Virgin Islands,US,7,0,0,7
03/24/2020,Virgin Islands,US,17,0,0,17
03/25/2020,Virgin Islands,US,17,0,0,17
03/26/2020,Virgin Islands,US,17,0,0,17
03/27/2020,Virgin Islands,US,19,0,0,19
03/28/2020,Virgin Islands,US,22,0,0,22
03/29/2020,Virgin Islands,US,23,0,0,23
03/30/2020,Virgin Islands,US,30,0,0,30
03/31/2020,Virgin Islands,US,30,0,0,30
04/01/2020,Virgin Islands,US,30,0,0,30
04/02/2020,Virgin Islands,US,30,0,0,30
04/03/2020,Virgin Islands,US,37,0,0,37
04/04/2020,Virgin Islands,US,40,0,0,40
04/05/2020,Virgin Islands,US,42,1,0,41
04/06/2020,Virgin Islands,US,43,1,0,42
04/07/2020,Virgin Islands,US,43,1,0,42
04/08/2020,Virgin Islands,US,45,1,0,44
04/09/2020,Virgin Islands,US,45,1,0,44
04/10/2020,Virgin Islands,US,50,1,0,49
04/11/2020,Virgin Islands,US,51,1,0,50
04/12/2020,Virgin Islands,US,51,1,0,50
04/13/2020,Virgin Islands,US,51,1,0,50
04/14/2020,Virgin Islands,US,51,1,0,50
04/15/2020,Virgin Islands,US,51,1,0,50
04/16/2020,Virgin Islands,US,51,1,0,50
04/17/2020,Virgin Islands,US,51,2,0,49
04/18/2020,Virgin Islands,US,53,3,0,50
04/19/2020,Virgin Islands,US,53,3,0,50
04/20/2020,Virgin Islands,US,53,3,0,50
04/21/2020,Virgin Islands,US,53,3,0,50
04/22/2020,Virgin Islands,US,54,3,0,51
04/23/2020,Virgin Islands,US,54,3,0,51
03/10/2020,Virginia,US,7,0,0,7
03/11/2020,Virginia,US,9,0,0,9
03/12/2020,Virginia,US,17,0,0,17
03/13/2020,Virginia,US,30,0,0,30
03/14/2020,Virginia,US,41,1,0,40
03/15/2020,Virginia,US,45,1,0,44
03/16/2020,Virginia,US,49,1,0,48
03/17/2020,Virginia,US,67,2,0,65
03/18/2020,Virginia,US,77,2,0,75
03/19/2020,Virginia,US,99,2,0,97
03/20/2020,Virginia,US,122,2,0,120
03/21/2020,Virginia,US,156,2,0,154
03/22/2020,Virginia,US,220,6,0,214
03/23/2020,Virginia,US,254,6,0,248
03/24/2020,Virginia,US,293,9,0,284
03/25/2020,Virginia,US,396,9,0,387
03/26/2020,Virginia,US,466,10,0,456
03/27/2020,Virginia,US,607,10,0,597
03/28/2020,Virginia,US,740,13,0,727
03/29/2020,Virginia,US,890,20,0,870
03/30/2020,Virginia,US,1020,15,0,1005
03/31/2020,Virginia,US,1249,27,0,1222
04/01/2020,Virginia,US,1483,34,0,1449
04/02/2020,Virginia,US,1706,41,0,1665
04/03/2020,Virginia,US,2012,46,0,1966
04/04/2020,Virginia,US,2407,52,0,2355
04/05/2020,Virginia,US,2640,52,0,2588
04/06/2020,Virginia,US,2878,66,0,2812
04/07/2020,Virginia,US,3335,66,0,3269
04/08/2020,Virginia,US,3645,66,0,3579
04/09/2020,Virginia,US,4042,109,0,3933
04/10/2020,Virginia,US,4509,121,0,4388
04/11/2020,Virginia,US,5077,130,0,4947
04/12/2020,Virginia,US,5274,141,0,5133
04/13/2020,Virginia,US,5747,149,0,5598
04/14/2020,Virginia,US,6182,154,0,6028
04/15/2020,Virginia,US,6500,195,0,6305
04/16/2020,Virginia,US,6889,208,0,6681
04/17/2020,Virginia,US,7491,231,0,7260
04/18/2020,Virginia,US,8053,258,0,7795
04/19/2020,Virginia,US,8542,277,0,8265
04/20/2020,Virginia,US,8990,300,0,8690
04/21/2020,Virginia,US,9630,324,0,9306
04/22/2020,Virginia,US,10266,349,0,9917
04/23/2020,Virginia,US,10998,373,0,10625
01/22/2020,Washington,US,1,0,0,1
01/23/2020,Washington,US,1,0,0,1
01/24/2020,Washington,US,1,0,0,1
01/25/2020,Washington,US,1,0,0,1
01/26/2020,Washington,US,1,0,0,1
01/27/2020,Washington,US,1,0,0,1
01/28/2020,Washington,US,1,0,0,1
01/29/2020,Washington,US,1,0,0,1
01/30/2020,Washington,US,1,0,0,1
01/31/2020,Washington,US,1,0,0,1
03/10/2020,Washington,US,267,23,1,243
03/11/2020,Washington,US,366,29,1,336
03/12/2020,Washington,US,442,31,1,410
03/13/2020,Washington,US,568,37,1,530
03/14/2020,Washington,US,572,37,1,534
03/15/2020,Washington,US,643,40,1,602
03/16/2020,Washington,US,904,48,1,855
03/17/2020,Washington,US,1076,55,1,1020
03/18/2020,Washington,US,1014,55,0,959
03/19/2020,Washington,US,1376,74,0,1302
03/20/2020,Washington,US,1524,83,0,1441
03/21/2020,Washington,US,1793,94,0,1699
03/22/2020,Washington,US,1997,97,0,1900
03/23/2020,Washington,US,2221,109,0,2112
03/24/2020,Washington,US,2328,116,0,2212
03/25/2020,Washington,US,2591,133,0,2458
03/26/2020,Washington,US,3207,150,0,3057
03/27/2020,Washington,US,3477,157,0,3320
03/28/2020,Washington,US,4030,188,0,3842
03/29/2020,Washington,US,4465,198,0,4267
03/30/2020,Washington,US,4923,205,0,4718
03/31/2020,Washington,US,5432,225,0,5207
04/01/2020,Washington,US,5608,234,0,5374
04/02/2020,Washington,US,6389,271,0,6118
04/03/2020,Washington,US,6846,291,0,6555
04/04/2020,Washington,US,7247,315,0,6932
04/05/2020,Washington,US,7825,336,0,7489
04/06/2020,Washington,US,8311,381,0,7930
04/07/2020,Washington,US,8692,400,0,8292
04/08/2020,Washington,US,9276,426,0,8850
04/09/2020,Washington,US,9639,456,0,9183
04/10/2020,Washington,US,10119,483,0,9636
04/11/2020,Washington,US,10434,495,0,9939
04/12/2020,Washington,US,10609,506,0,10103
04/13/2020,Washington,US,10635,513,0,10122
04/14/2020,Washington,US,10799,530,0,10269
04/15/2020,Washington,US,10942,552,0,10390
04/16/2020,Washington,US,11057,579,0,10478
04/17/2020,Washington,US,11517,603,0,10914
04/18/2020,Washington,US,11776,613,0,11163
04/19/2020,Washington,US,12255,636,0,11619
04/20/2020,Washington,US,12114,643,0,11471
04/21/2020,Washington,US,12563,664,0,11899
04/22/2020,Washington,US,12051,647,0,11404
04/23/2020,Washington,US,12753,711,0,12042
03/10/2020,West Virginia,US,0,0,0,0
03/11/2020,West Virginia,US,0,0,0,0
03/12/2020,West Virginia,US,0,0,0,0
03/13/2020,West Virginia,US,0,0,0,0
03/14/2020,West Virginia,US,0,0,0,0
03/15/2020,West Virginia,US,0,0,0,0
03/16/2020,West Virginia,US,0,0,0,0
03/17/2020,West Virginia,US,1,0,0,1
03/18/2020,West Virginia,US,1,0,0,1
03/19/2020,West Virginia,US,2,0,0,2
03/20/2020,West Virginia,US,7,0,0,7
03/21/2020,West Virginia,US,8,0,0,8
03/22/2020,West Virginia,US,16,0,0,16
03/23/2020,West Virginia,US,16,0,0,16
03/24/2020,West Virginia,US,22,0,0,22
03/25/2020,West Virginia,US,39,0,0,39
03/26/2020,West Virginia,US,52,0,0,52
03/27/2020,West Virginia,US,76,0,0,76
03/28/2020,West Virginia,US,96,0,0,96
03/29/2020,West Virginia,US,113,0,0,113
03/30/2020,West Virginia,US,145,1,0,144
03/31/2020,West Virginia,US,162,1,0,161
04/01/2020,West Virginia,US,191,1,0,190
04/02/2020,West Virginia,US,216,2,0,214
04/03/2020,West Virginia,US,237,2,0,235
04/04/2020,West Virginia,US,282,2,0,280
04/05/2020,West Virginia,US,324,3,0,321
04/06/2020,West Virginia,US,345,4,0,341
04/07/2020,West Virginia,US,412,4,0,408
04/08/2020,West Virginia,US,483,4,0,479
04/09/2020,West Virginia,US,514,5,0,509
04/10/2020,West Virginia,US,574,5,0,569
04/11/2020,West Virginia,US,577,5,0,572
04/12/2020,West Virginia,US,593,6,0,587
04/13/2020,West Virginia,US,611,8,0,603
04/14/2020,West Virginia,US,640,9,0,631
04/15/2020,West Virginia,US,702,10,0,692
04/16/2020,West Virginia,US,728,12,0,716
04/17/2020,West Virginia,US,775,16,0,759
04/18/2020,West Virginia,US,785,16,0,769
04/19/2020,West Virginia,US,890,18,0,872
04/20/2020,West Virginia,US,902,24,0,878
04/21/2020,West Virginia,US,908,26,0,882
04/22/2020,West Virginia,US,939,27,0,912
04/23/2020,West Virginia,US,981,31,0,950
03/10/2020,Wisconsin,US,3,0,1,2
03/11/2020,Wisconsin,US,6,0,1,5
03/12/2020,Wisconsin,US,8,0,1,7
03/13/2020,Wisconsin,US,19,0,1,18
03/14/2020,Wisconsin,US,27,0,1,26
03/15/2020,Wisconsin,US,32,0,1,31
03/16/2020,Wisconsin,US,47,0,1,46
03/17/2020,Wisconsin,US,72,0,1,71
03/18/2020,Wisconsin,US,92,0,0,92
03/19/2020,Wisconsin,US,159,0,0,159
03/20/2020,Wisconsin,US,207,3,0,204
03/21/2020,Wisconsin,US,282,4,0,278
03/22/2020,Wisconsin,US,381,4,0,377
03/23/2020,Wisconsin,US,425,5,0,420
03/24/2020,Wisconsin,US,481,5,0,476
03/25/2020,Wisconsin,US,621,7,0,614
03/26/2020,Wisconsin,US,728,10,0,718
03/27/2020,Wisconsin,US,926,14,0,912
03/28/2020,Wisconsin,US,1055,17,0,1038
03/29/2020,Wisconsin,US,1164,18,0,1146
03/30/2020,Wisconsin,US,1230,20,0,1210
03/31/2020,Wisconsin,US,1412,25,0,1387
04/01/2020,Wisconsin,US,1556,27,0,1529
04/02/2020,Wisconsin,US,1748,38,0,1710
04/03/2020,Wisconsin,US,2012,51,0,1961
04/04/2020,Wisconsin,US,2030,54,0,1976
04/05/2020,Wisconsin,US,2320,74,0,2246
04/06/2020,Wisconsin,US,2449,78,0,2371
04/07/2020,Wisconsin,US,2578,92,0,2486
04/08/2020,Wisconsin,US,2710,100,0,2610
04/09/2020,Wisconsin,US,2886,111,0,2775
04/10/2020,Wisconsin,US,3068,128,0,2940
04/11/2020,Wisconsin,US,3213,137,0,3076
04/12/2020,Wisconsin,US,3341,144,0,3197
04/13/2020,Wisconsin,US,3428,154,0,3274
04/14/2020,Wisconsin,US,3555,170,0,3385
04/15/2020,Wisconsin,US,3721,183,0,3538
04/16/2020,Wisconsin,US,3875,197,0,3678
04/17/2020,Wisconsin,US,4053,206,0,3847
04/18/2020,Wisconsin,US,4199,212,0,3987
04/19/2020,Wisconsin,US,4346,220,0,4126
04/20/2020,Wisconsin,US,4499,230,0,4269
04/21/2020,Wisconsin,US,4625,244,0,4381
04/22/2020,Wisconsin,US,4845,248,0,4597
04/23/2020,Wisconsin,US,5052,258,0,4794
03/10/2020,Wyoming,US,0,0,0,0
03/11/2020,Wyoming,US,0,0,0,0
03/12/2020,Wyoming,US,1,0,0,1
03/13/2020,Wyoming,US,1,0,0,1
03/14/2020,Wyoming,US,2,0,0,2
03/15/2020,Wyoming,US,3,0,0,3
03/16/2020,Wyoming,US,3,0,0,3
03/17/2020,Wyoming,US,11,0,0,11
03/18/2020,Wyoming,US,15,0,0,15
03/19/2020,Wyoming,US,18,0,0,18
03/20/2020,Wyoming,US,19,0,0,19
03/21/2020,Wyoming,US,23,0,0,23
03/22/2020,Wyoming,US,26,0,0,26
03/23/2020,Wyoming,US,26,0,0,26
03/24/2020,Wyoming,US,29,0,0,29
03/25/2020,Wyoming,US,44,0,0,44
03/26/2020,Wyoming,US,53,0,0,53
03/27/2020,Wyoming,US,70,0,0,70
03/28/2020,Wyoming,US,82,0,0,82
03/29/2020,Wyoming,US,86,0,0,86
03/30/2020,Wyoming,US,94,0,0,94
03/31/2020,Wyoming,US,109,0,0,109
04/01/2020,Wyoming,US,130,0,0,130
04/02/2020,Wyoming,US,150,0,0,150
04/03/2020,Wyoming,US,162,0,0,162
04/04/2020,Wyoming,US,187,0,0,187
04/05/2020,Wyoming,US,197,0,0,197
04/06/2020,Wyoming,US,210,0,0,210
04/07/2020,Wyoming,US,216,0,0,216
04/08/2020,Wyoming,US,221,0,0,221
04/09/2020,Wyoming,US,230,0,0,230
04/10/2020,Wyoming,US,239,0,0,239
04/11/2020,Wyoming,US,261,0,0,261
04/12/2020,Wyoming,US,270,0,0,270
04/13/2020,Wyoming,US,275,1,0,274
04/14/2020,Wyoming,US,282,1,0,281
04/15/2020,Wyoming,US,287,1,0,286
04/16/2020,Wyoming,US,296,2,0,294
04/17/2020,Wyoming,US,305,2,0,303
04/18/2020,Wyoming,US,309,2,0,307
04/19/2020,Wyoming,US,313,2,0,311
04/20/2020,Wyoming,US,317,2,0,315
04/21/2020,Wyoming,US,443,2,0,441
04/22/2020,Wyoming,US,447,6,0,441
04/23/2020,Wyoming,US,453,7,0,446
